Source Files 1,C:\Users\yargerlab\Desktop\DSC Data\General\Sapphire_MDSC_Calibration_11_30_22.tri
[step]
Ramp 5.00 °C/min to 200.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
0.00,30.02,-0.011
0.00,30.02,-0.011
0.00,30.02,-0.011
0.01,30.02,-0.011
0.01,30.02,-0.011
0.01,30.02,-0.011
0.01,30.02,-0.011
0.01,30.02,-0.011
0.01,30.02,-0.011
0.01,30.02,-0.011
0.02,30.02,-0.011
0.02,30.02,-0.011
0.02,30.02,-0.011
0.02,30.02,-0.011
0.02,30.02,-0.012
0.03,30.02,-0.012
0.03,30.02,-0.012
0.03,30.02,-0.012
0.03,30.03,-0.012
0.03,30.03,-0.012
0.03,30.03,-0.012
0.03,30.03,-0.012
0.04,30.03,-0.012
0.04,30.03,-0.012
0.04,30.03,-0.012
0.04,30.03,-0.012
0.04,30.03,-0.012
0.05,30.03,-0.012
0.05,30.04,-0.013
0.05,30.04,-0.013
0.05,30.04,-0.013
0.05,30.04,-0.013
0.05,30.04,-0.014
0.05,30.04,-0.014
0.06,30.04,-0.014
0.06,30.04,-0.014
0.06,30.04,-0.015
0.06,30.05,-0.015
0.06,30.05,-0.015
0.07,30.05,-0.016
0.07,30.05,-0.017
0.07,30.05,-0.017
0.07,30.05,-0.018
0.07,30.06,-0.019
0.07,30.06,-0.020
0.08,30.06,-0.021
0.08,30.06,-0.022
0.08,30.06,-0.023
0.08,30.07,-0.024
0.08,30.07,-0.025
0.08,30.07,-0.026
0.08,30.08,-0.027
0.09,30.08,-0.028
0.09,30.08,-0.029
0.09,30.08,-0.030
0.09,30.09,-0.031
0.09,30.09,-0.032
0.09,30.09,-0.033
0.10,30.10,-0.034
0.10,30.10,-0.035
0.10,30.10,-0.036
0.10,30.11,-0.037
0.10,30.11,-0.038
0.11,30.12,-0.038
0.11,30.12,-0.039
0.11,30.12,-0.039
0.11,30.13,-0.040
0.11,30.13,-0.040
0.11,30.13,-0.041
0.12,30.14,-0.041
0.12,30.14,-0.041
0.12,30.15,-0.042
0.12,30.15,-0.042
0.12,30.16,-0.042
0.12,30.16,-0.042
0.13,30.17,-0.042
0.13,30.17,-0.042
0.13,30.18,-0.042
0.13,30.18,-0.042
0.13,30.19,-0.042
0.13,30.19,-0.042
0.14,30.20,-0.042
0.14,30.20,-0.042
0.14,30.21,-0.042
0.14,30.22,-0.042
0.14,30.22,-0.042
0.14,30.23,-0.042
0.14,30.23,-0.042
0.15,30.24,-0.042
0.15,30.24,-0.042
0.15,30.25,-0.042
0.15,30.26,-0.042
0.15,30.26,-0.041
0.16,30.27,-0.041
0.16,30.27,-0.041
0.16,30.28,-0.041
0.16,30.29,-0.041
0.16,30.29,-0.040
0.16,30.30,-0.040
0.16,30.30,-0.039
0.17,30.31,-0.039
0.17,30.32,-0.038
0.17,30.32,-0.037
0.17,30.33,-0.036
0.17,30.34,-0.034
0.18,30.34,-0.033
0.18,30.35,-0.031
0.18,30.36,-0.030
0.18,30.36,-0.029
0.18,30.37,-0.028
0.18,30.38,-0.027
0.19,30.38,-0.027
0.19,30.39,-0.026
0.19,30.40,-0.026
0.19,30.40,-0.025
0.19,30.41,-0.024
0.19,30.41,-0.022
0.19,30.42,-0.021
0.20,30.43,-0.020
0.20,30.44,-0.018
0.20,30.44,-0.017
0.20,30.45,-0.016
0.20,30.46,-0.015
0.21,30.46,-0.015
0.21,30.47,-0.014
0.21,30.48,-0.014
0.21,30.48,-0.014
0.21,30.49,-0.013
0.21,30.50,-0.013
0.21,30.51,-0.012
0.22,30.51,-0.011
0.22,30.52,-0.010
0.22,30.53,-0.010
0.22,30.53,-0.010
0.22,30.54,-0.009
0.23,30.55,-0.009
0.23,30.56,-0.008
0.23,30.56,-0.008
0.23,30.57,-0.008
0.23,30.58,-0.007
0.23,30.59,-0.007
0.24,30.59,-0.006
0.24,30.60,-0.006
0.24,30.61,-0.006
0.24,30.61,-0.005
0.24,30.62,-0.005
0.24,30.63,-0.005
0.24,30.64,-0.005
0.25,30.64,-0.004
0.25,30.65,-0.004
0.25,30.66,-0.004
0.25,30.67,-0.004
0.25,30.67,-0.003
0.26,30.68,-0.003
0.26,30.69,-0.003
0.26,30.70,-0.003
0.26,30.70,-0.002
0.26,30.71,-0.002
0.26,30.72,-0.001
0.26,30.73,0.000
0.27,30.73,0.000
0.27,30.74,0.001
0.27,30.75,0.001
0.27,30.76,0.002
0.27,30.76,0.002
0.28,30.77,0.002
0.28,30.78,0.002
0.28,30.79,0.002
0.28,30.79,0.002
0.28,30.80,0.002
0.28,30.81,0.002
0.29,30.82,0.002
0.29,30.82,0.002
0.29,30.83,0.003
0.29,30.84,0.003
0.29,30.85,0.003
0.29,30.86,0.003
0.30,30.86,0.003
0.30,30.87,0.004
0.30,30.88,0.004
0.30,30.89,0.004
0.30,30.90,0.005
0.30,30.90,0.005
0.30,30.91,0.005
0.31,30.92,0.006
0.31,30.93,0.006
0.31,30.93,0.006
0.31,30.94,0.006
0.31,30.95,0.006
0.31,30.96,0.006
0.32,30.97,0.007
0.32,30.97,0.007
0.32,30.98,0.007
0.32,30.99,0.007
0.32,31.00,0.008
0.33,31.01,0.008
0.33,31.01,0.008
0.33,31.02,0.008
0.33,31.03,0.009
0.33,31.04,0.009
0.33,31.04,0.009
0.34,31.05,0.009
0.34,31.06,0.009
0.34,31.07,0.009
0.34,31.08,0.009
0.34,31.09,0.009
0.34,31.09,0.009
0.35,31.10,0.009
0.35,31.11,0.009
0.35,31.12,0.009
0.35,31.13,0.009
0.35,31.13,0.010
0.35,31.14,0.010
0.35,31.15,0.010
0.36,31.16,0.010
0.36,31.17,0.010
0.36,31.17,0.010
0.36,31.18,0.010
0.36,31.19,0.010
0.36,31.20,0.010
0.37,31.21,0.010
0.37,31.21,0.010
0.37,31.22,0.010
0.37,31.23,0.011
0.37,31.24,0.011
0.38,31.25,0.011
0.38,31.25,0.011
0.38,31.26,0.011
0.38,31.27,0.012
0.38,31.28,0.012
0.38,31.29,0.012
0.39,31.29,0.012
0.39,31.30,0.012
0.39,31.31,0.012
0.39,31.32,0.012
0.39,31.33,0.012
0.39,31.34,0.012
0.40,31.34,0.012
0.40,31.35,0.012
0.40,31.36,0.013
0.40,31.37,0.013
0.40,31.38,0.013
0.40,31.38,0.013
0.40,31.39,0.013
0.41,31.40,0.013
0.41,31.41,0.013
0.41,31.42,0.013
0.41,31.43,0.013
0.41,31.43,0.013
0.41,31.44,0.013
0.42,31.45,0.013
0.42,31.46,0.013
0.42,31.47,0.013
0.42,31.48,0.013
0.42,31.48,0.013
0.43,31.49,0.013
0.43,31.50,0.013
0.43,31.51,0.014
0.43,31.51,0.014
0.43,31.52,0.014
0.43,31.53,0.014
0.44,31.54,0.014
0.44,31.55,0.014
0.44,31.56,0.014
0.44,31.57,0.014
0.44,31.57,0.014
0.44,31.58,0.014
0.45,31.59,0.014
0.45,31.60,0.014
0.45,31.61,0.014
0.45,31.61,0.014
0.45,31.62,0.015
0.45,31.63,0.015
0.45,31.64,0.015
0.46,31.65,0.015
0.46,31.65,0.015
0.46,31.66,0.015
0.46,31.67,0.015
0.46,31.68,0.015
0.46,31.69,0.015
0.47,31.70,0.015
0.47,31.70,0.015
0.47,31.71,0.015
0.47,31.72,0.015
0.47,31.73,0.015
0.48,31.74,0.015
0.48,31.75,0.015
0.48,31.75,0.015
0.48,31.76,0.015
0.48,31.77,0.015
0.48,31.78,0.015
0.49,31.79,0.015
0.49,31.80,0.015
0.49,31.80,0.015
0.49,31.81,0.016
0.49,31.82,0.016
0.49,31.83,0.016
0.50,31.84,0.016
0.50,31.84,0.016
0.50,31.85,0.016
0.50,31.86,0.016
0.50,31.87,0.016
0.50,31.88,0.016
0.50,31.89,0.016
0.51,31.89,0.016
0.51,31.90,0.016
0.51,31.91,0.016
0.51,31.92,0.016
0.51,31.93,0.016
0.51,31.93,0.016
0.52,31.94,0.016
0.52,31.95,0.016
0.52,31.96,0.016
0.52,31.97,0.016
0.52,31.98,0.016
0.53,31.98,0.016
0.53,31.99,0.016
0.53,32.00,0.016
0.53,32.01,0.017
0.53,32.02,0.017
0.53,32.03,0.017
0.53,32.03,0.017
0.54,32.04,0.017
0.54,32.05,0.017
0.54,32.06,0.017
0.54,32.07,0.017
0.54,32.08,0.017
0.55,32.08,0.017
0.55,32.09,0.017
0.55,32.10,0.017
0.55,32.11,0.017
0.55,32.12,0.017
0.55,32.12,0.017
0.55,32.13,0.017
0.56,32.14,0.017
0.56,32.15,0.017
0.56,32.16,0.017
0.56,32.17,0.017
0.56,32.18,0.017
0.57,32.18,0.017
0.57,32.19,0.017
0.57,32.20,0.017
0.57,32.21,0.017
0.57,32.22,0.017
0.57,32.22,0.018
0.58,32.23,0.018
0.58,32.24,0.018
0.58,32.25,0.018
0.58,32.26,0.018
0.58,32.27,0.018
0.58,32.27,0.018
0.58,32.28,0.018
0.59,32.29,0.018
0.59,32.30,0.018
0.59,32.31,0.018
0.59,32.31,0.018
0.59,32.32,0.018
0.60,32.33,0.018
0.60,32.34,0.018
0.60,32.35,0.018
0.60,32.36,0.018
0.60,32.36,0.018
0.60,32.37,0.018
0.60,32.38,0.018
0.61,32.39,0.018
0.61,32.40,0.018
0.61,32.41,0.018
0.61,32.41,0.018
0.61,32.42,0.018
0.62,32.43,0.018
0.62,32.44,0.018
0.62,32.45,0.018
0.62,32.46,0.019
0.62,32.46,0.019
0.62,32.47,0.019
0.63,32.48,0.019
0.63,32.49,0.019
0.63,32.50,0.019
0.63,32.51,0.019
0.63,32.51,0.019
0.63,32.52,0.019
0.63,32.53,0.019
0.64,32.54,0.019
0.64,32.55,0.019
0.64,32.56,0.019
0.64,32.56,0.019
0.64,32.57,0.019
0.65,32.58,0.019
0.65,32.59,0.019
0.65,32.60,0.019
0.65,32.60,0.019
0.65,32.61,0.019
0.65,32.62,0.019
0.65,32.63,0.019
0.66,32.64,0.019
0.66,32.65,0.019
0.66,32.65,0.019
0.66,32.66,0.019
0.66,32.67,0.019
0.67,32.68,0.019
0.67,32.69,0.019
0.67,32.70,0.019
0.67,32.70,0.019
0.67,32.71,0.019
0.67,32.72,0.019
0.68,32.73,0.019
0.68,32.74,0.019
0.68,32.75,0.019
0.68,32.75,0.019
0.68,32.76,0.019
0.68,32.77,0.019
0.68,32.78,0.020
0.69,32.79,0.020
0.69,32.80,0.020
0.69,32.80,0.020
0.69,32.81,0.020
0.69,32.82,0.020
0.70,32.83,0.020
0.70,32.84,0.020
0.70,32.85,0.020
0.70,32.85,0.020
0.70,32.86,0.020
0.70,32.87,0.020
0.70,32.88,0.020
0.71,32.89,0.020
0.71,32.89,0.020
0.71,32.90,0.020
0.71,32.91,0.020
0.71,32.92,0.020
0.72,32.93,0.020
0.72,32.94,0.020
0.72,32.94,0.020
0.72,32.95,0.020
0.72,32.96,0.020
0.72,32.97,0.020
0.73,32.98,0.020
0.73,32.99,0.020
0.73,32.99,0.020
0.73,33.00,0.020
0.73,33.01,0.020
0.73,33.02,0.020
0.73,33.03,0.020
0.74,33.04,0.020
0.74,33.04,0.020
0.74,33.05,0.020
0.74,33.06,0.020
0.74,33.07,0.020
0.75,33.08,0.020
0.75,33.09,0.020
0.75,33.09,0.020
0.75,33.10,0.020
0.75,33.11,0.020
0.75,33.12,0.020
0.75,33.13,0.020
0.76,33.14,0.020
0.76,33.14,0.021
0.76,33.15,0.021
0.76,33.16,0.021
0.76,33.17,0.021
0.77,33.18,0.021
0.77,33.18,0.021
0.77,33.19,0.021
0.77,33.20,0.021
0.77,33.21,0.021
0.77,33.22,0.021
0.78,33.23,0.021
0.78,33.23,0.021
0.78,33.24,0.021
0.78,33.25,0.021
0.78,33.26,0.021
0.78,33.27,0.021
0.78,33.28,0.021
0.79,33.28,0.021
0.79,33.29,0.021
0.79,33.30,0.021
0.79,33.31,0.021
0.79,33.32,0.021
0.80,33.33,0.021
0.80,33.33,0.021
0.80,33.34,0.021
0.80,33.35,0.021
0.80,33.36,0.021
0.80,33.37,0.021
0.80,33.38,0.021
0.81,33.38,0.021
0.81,33.39,0.021
0.81,33.40,0.021
0.81,33.41,0.021
0.81,33.42,0.021
0.82,33.43,0.021
0.82,33.43,0.021
0.82,33.44,0.021
0.82,33.45,0.021
0.82,33.46,0.021
0.82,33.47,0.021
0.83,33.48,0.021
0.83,33.48,0.021
0.83,33.49,0.021
0.83,33.50,0.021
0.83,33.51,0.021
0.83,33.52,0.021
0.83,33.53,0.021
0.84,33.53,0.021
0.84,33.54,0.021
0.84,33.55,0.021
0.84,33.56,0.021
0.84,33.57,0.021
0.85,33.58,0.021
0.85,33.58,0.021
0.85,33.59,0.021
0.85,33.60,0.021
0.85,33.61,0.021
0.85,33.62,0.021
0.85,33.63,0.021
0.86,33.63,0.021
0.86,33.64,0.021
0.86,33.65,0.021
0.86,33.66,0.021
0.86,33.67,0.021
0.87,33.68,0.021
0.87,33.68,0.021
0.87,33.69,0.021
0.87,33.70,0.022
0.87,33.71,0.022
0.87,33.72,0.022
0.88,33.72,0.022
0.88,33.73,0.022
0.88,33.74,0.022
0.88,33.75,0.022
0.88,33.76,0.022
0.88,33.77,0.022
0.88,33.78,0.022
0.89,33.78,0.022
0.89,33.79,0.022
0.89,33.80,0.022
0.89,33.81,0.022
0.89,33.82,0.022
0.90,33.82,0.022
0.90,33.83,0.022
0.90,33.84,0.022
0.90,33.85,0.022
0.90,33.86,0.022
0.90,33.87,0.022
0.90,33.87,0.022
0.91,33.88,0.022
0.91,33.89,0.022
0.91,33.90,0.022
0.91,33.91,0.022
0.91,33.92,0.022
0.92,33.93,0.022
0.92,33.93,0.022
0.92,33.94,0.022
0.92,33.95,0.022
0.92,33.96,0.022
0.92,33.97,0.022
0.93,33.97,0.022
0.93,33.98,0.022
0.93,33.99,0.022
0.93,34.00,0.022
0.93,34.01,0.022
0.93,34.02,0.022
0.93,34.02,0.022
0.94,34.03,0.022
0.94,34.04,0.022
0.94,34.05,0.022
0.94,34.06,0.022
0.94,34.07,0.022
0.95,34.07,0.022
0.95,34.08,0.022
0.95,34.09,0.022
0.95,34.10,0.022
0.95,34.11,0.022
0.95,34.12,0.022
0.95,34.12,0.022
0.96,34.13,0.022
0.96,34.14,0.022
0.96,34.15,0.022
0.96,34.16,0.022
0.96,34.17,0.022
0.97,34.17,0.022
0.97,34.18,0.022
0.97,34.19,0.022
0.97,34.20,0.022
0.97,34.21,0.022
0.97,34.21,0.022
0.98,34.22,0.022
0.98,34.23,0.022
0.98,34.24,0.022
0.98,34.25,0.022
0.98,34.26,0.022
0.98,34.27,0.022
0.98,34.27,0.022
0.99,34.28,0.022
0.99,34.29,0.022
0.99,34.30,0.022
0.99,34.31,0.022
0.99,34.31,0.022
1.00,34.32,0.022
1.00,34.33,0.022
1.00,34.34,0.022
1.00,34.35,0.022
1.00,34.36,0.022
1.00,34.37,0.022
1.00,34.37,0.022
1.01,34.38,0.022
1.01,34.39,0.022
1.01,34.40,0.022
1.01,34.41,0.022
1.01,34.41,0.022
1.02,34.42,0.022
1.02,34.43,0.022
1.02,34.44,0.022
1.02,34.45,0.022
1.02,34.46,0.022
1.02,34.46,0.022
1.03,34.47,0.022
1.03,34.48,0.022
1.03,34.49,0.022
1.03,34.50,0.022
1.03,34.51,0.022
1.03,34.51,0.022
1.03,34.52,0.022
1.04,34.53,0.022
1.04,34.54,0.022
1.04,34.55,0.022
1.04,34.56,0.022
1.04,34.57,0.022
1.05,34.57,0.022
1.05,34.58,0.022
1.05,34.59,0.022
1.05,34.60,0.022
1.05,34.61,0.022
1.05,34.61,0.022
1.05,34.62,0.022
1.06,34.63,0.022
1.06,34.64,0.022
1.06,34.65,0.022
1.06,34.66,0.022
1.06,34.66,0.022
1.07,34.67,0.022
1.07,34.68,0.022
1.07,34.69,0.022
1.07,34.70,0.022
1.07,34.71,0.022
1.07,34.71,0.022
1.08,34.72,0.022
1.08,34.73,0.022
1.08,34.74,0.022
1.08,34.75,0.022
1.08,34.76,0.022
1.08,34.76,0.022
1.08,34.77,0.022
1.09,34.78,0.022
1.09,34.79,0.022
1.09,34.80,0.022
1.09,34.81,0.022
1.09,34.81,0.022
1.09,34.82,0.022
1.10,34.83,0.022
1.10,34.84,0.022
1.10,34.85,0.022
1.10,34.86,0.022
1.10,34.86,0.022
1.11,34.87,0.022
1.11,34.88,0.022
1.11,34.89,0.022
1.11,34.90,0.022
1.11,34.91,0.022
1.11,34.91,0.022
1.12,34.92,0.022
1.12,34.93,0.022
1.12,34.94,0.022
1.12,34.95,0.022
1.12,34.96,0.022
1.12,34.96,0.022
1.13,34.97,0.022
1.13,34.98,0.022
1.13,34.99,0.022
1.13,35.00,0.022
1.13,35.01,0.022
1.13,35.01,0.022
1.13,35.02,0.022
1.14,35.03,0.022
1.14,35.04,0.022
1.14,35.05,0.022
1.14,35.06,0.022
1.14,35.06,0.022
1.14,35.07,0.022
1.15,35.08,0.022
1.15,35.09,0.022
1.15,35.10,0.022
1.15,35.11,0.022
1.15,35.11,0.022
1.16,35.12,0.022
1.16,35.13,0.022
1.16,35.14,0.022
1.16,35.15,0.022
1.16,35.16,0.022
1.16,35.16,0.022
1.17,35.17,0.022
1.17,35.18,0.022
1.17,35.19,0.022
1.17,35.20,0.022
1.17,35.21,0.022
1.17,35.21,0.022
1.18,35.22,0.022
1.18,35.23,0.022
1.18,35.24,0.022
1.18,35.25,0.022
1.18,35.25,0.022
1.18,35.26,0.022
1.18,35.27,0.022
1.19,35.28,0.022
1.19,35.29,0.022
1.19,35.30,0.022
1.19,35.30,0.022
1.19,35.31,0.022
1.19,35.32,0.022
1.20,35.33,0.022
1.20,35.34,0.022
1.20,35.35,0.022
1.20,35.36,0.022
1.20,35.36,0.022
1.21,35.37,0.022
1.21,35.38,0.022
1.21,35.39,0.022
1.21,35.40,0.022
1.21,35.41,0.022
1.21,35.41,0.022
1.22,35.42,0.022
1.22,35.43,0.022
1.22,35.44,0.022
1.22,35.45,0.022
1.22,35.46,0.022
1.22,35.46,0.022
1.23,35.47,0.022
1.23,35.48,0.022
1.23,35.49,0.022
1.23,35.50,0.022
1.23,35.51,0.022
1.23,35.51,0.022
1.23,35.52,0.022
1.24,35.53,0.022
1.24,35.54,0.022
1.24,35.55,0.022
1.24,35.56,0.022
1.24,35.56,0.022
1.24,35.57,0.022
1.25,35.58,0.022
1.25,35.59,0.022
1.25,35.60,0.022
1.25,35.60,0.022
1.25,35.61,0.022
1.26,35.62,0.022
1.26,35.63,0.022
1.26,35.64,0.022
1.26,35.65,0.022
1.26,35.66,0.022
1.26,35.66,0.022
1.27,35.67,0.022
1.27,35.68,0.022
1.27,35.69,0.022
1.27,35.70,0.022
1.27,35.70,0.022
1.27,35.71,0.022
1.28,35.72,0.022
1.28,35.73,0.022
1.28,35.74,0.022
1.28,35.75,0.022
1.28,35.76,0.022
1.28,35.76,0.022
1.28,35.77,0.022
1.29,35.78,0.022
1.29,35.79,0.022
1.29,35.80,0.022
1.29,35.80,0.022
1.29,35.81,0.022
1.29,35.82,0.022
1.30,35.83,0.022
1.30,35.84,0.022
1.30,35.85,0.022
1.30,35.86,0.022
1.30,35.86,0.022
1.31,35.87,0.022
1.31,35.88,0.022
1.31,35.89,0.022
1.31,35.90,0.022
1.31,35.90,0.022
1.31,35.91,0.022
1.32,35.92,0.022
1.32,35.93,0.022
1.32,35.94,0.022
1.32,35.95,0.022
1.32,35.96,0.022
1.32,35.96,0.022
1.33,35.97,0.022
1.33,35.98,0.023
1.33,35.99,0.023
1.33,36.00,0.023
1.33,36.00,0.023
1.33,36.01,0.023
1.33,36.02,0.023
1.34,36.03,0.022
1.34,36.04,0.022
1.34,36.05,0.022
1.34,36.06,0.022
1.34,36.06,0.022
1.34,36.07,0.022
1.35,36.08,0.022
1.35,36.09,0.022
1.35,36.10,0.022
1.35,36.10,0.022
1.35,36.11,0.022
1.36,36.12,0.022
1.36,36.13,0.022
1.36,36.14,0.022
1.36,36.15,0.023
1.36,36.15,0.023
1.36,36.16,0.023
1.37,36.17,0.023
1.37,36.18,0.022
1.37,36.19,0.022
1.37,36.20,0.022
1.37,36.20,0.022
1.37,36.21,0.022
1.38,36.22,0.022
1.38,36.23,0.023
1.38,36.24,0.023
1.38,36.25,0.023
1.38,36.25,0.023
1.38,36.26,0.023
1.38,36.27,0.022
1.39,36.28,0.022
1.39,36.29,0.022
1.39,36.30,0.022
1.39,36.31,0.022
1.39,36.31,0.023
1.39,36.32,0.023
1.40,36.33,0.023
1.40,36.34,0.023
1.40,36.35,0.023
1.40,36.35,0.022
1.40,36.36,0.022
1.41,36.37,0.022
1.41,36.38,0.022
1.41,36.39,0.022
1.41,36.40,0.023
1.41,36.40,0.023
1.41,36.41,0.023
1.42,36.42,0.023
1.42,36.43,0.023
1.42,36.44,0.023
1.42,36.45,0.023
1.42,36.45,0.023
1.42,36.46,0.023
1.43,36.47,0.023
1.43,36.48,0.023
1.43,36.49,0.023
1.43,36.50,0.023
1.43,36.50,0.023
1.43,36.51,0.023
1.43,36.52,0.023
