x	y
-6.883501673534546	219240900591616
-6.883138472451996	251212637143040
-6.882775271369443	167804372254720
-6.882412070286893	44504451121152
-6.882048869204343	-22290880266240
-6.88168566812179	3324304687104
-6.88132246703924	70626442215424
-6.88095926595669	93810675679232
-6.880596064874137	33775622815744
-6.880232863791587	-64020782514176
-6.879869662709037	-109384227094528
-6.879506461626484	-48335561949184
-6.879143260543934	86517821210624
-6.878780059461384	200695231807488
-6.878416858378831	214851444015104
-6.878053657296281	127173981634560
-6.877690456213731	9139690405888
-6.877327255131178	-57767310131200
-6.876964054048628	-46926812676096
-6.876600852966078	2070174236672
-6.876237651883525	29497835388928
-6.875874450800975	12034498363392
-6.875511249718425	-22351009808384
-6.875148048635872	-30313879175168
-6.874784847553322	0
-6.874421646470772	38517266710528
-6.8740584453882185	47777216200704
-6.873695244305669	23914377904128
-6.873332043223119	-163208757248
-6.8729688421405655	6107443494912
-6.872605641058016	31155692765184
-6.872242439975466	25469156065280
-6.871879238892912	-49228915146752
-6.871516037810363	-173516678758400
-6.871152836727813	-275212914393088
-6.870789635645259	-287152923475968
-6.8704264345627095	-205187767599104
-6.87006323348016	-92711164051456
-6.869700032397606	-27023934226432
-6.8693368313150565	-37649683316736
-6.868973630232503	-91654602096640
-6.868610429149953	-134243497803776
-6.868247228067403	-139972984176640
-6.86788402698485	-126186139156480
-6.8675208259023	-121985661140992
-6.86715762481975	-131829726183424
-6.866794423737197	-132843338465280
-6.866431222654647	-105355547770880
-6.866068021572097	-59880434040832
-6.865704820489544	-29549374996480
-6.865341619406994	-36515811950592
-6.864978418324444	-69174743269376
-6.864615217241891	-94463510708224
-6.864252016159341	-91182155694080
-6.863888815076791	-68298569940992
-6.863525613994238	-50268297232384
-6.863162412911688	-47811575939072
-6.862799211829138	-47141561040896
-6.862436010746585	-28724741275648
-6.862072809664035	7181185318912
-6.861709608581485	37623913512960
-6.861346407498932	40175124086784
-6.860983206416382	16312285790208
-6.860620005333832	-11338713661440
-6.860256804251279	-24670292148224
-6.859893603168729	-29729763622912
-6.859530402086179	-48490180771840
-6.8591672010036255	-91474213470208
-6.858803999921076	-141699561029632
-6.858440798838526	-167847321927680
-6.8580775977559725	-153072634429440
-6.857714396673423	-109324097552384
-6.857351195590873	-63402307223552
-6.856987994508319	-31550829756416
-6.85662479342577	-10376640987136
-6.85626159234322	8263517077504
-6.855898391260666	18468359372800
-6.8555351901781165	2276332666880
-6.855171989095567	-47304769798144
-6.854808788013013	-107812269064192
-6.8544455869304635	-137121125892096
-6.85408238584791	-106704167501824
-6.85371918476536	-27650999451648
-6.85335598368281	56616258895872
-6.852992782600257	105321188032512
-6.852629581517707	111162343555072
-6.852266380435157	99634651332608
-6.851903179352604	99935299043328
-6.851539978270054	116032836468736
-6.851176777187504	124631360995328
-6.850813576104951	99909529239552
-6.850450375022401	40535901339648
-6.850087173939851	-25202868092928
-6.849723972857298	-60155311947776
-6.849360771774748	-46617575030784
-6.848997570692198	678604832768
-6.848634369609645	46188078301184
-6.848271168527095	60181081751552
-6.847907967444545	40596030881792
-6.847544766361992	14259291422720
-6.847181565279442	16166256902144
-6.846818364196892	61357902790656
-6.846455163114339	130841883705344
-6.846091962031789	184425895690240
-6.845728760949239	192320045580288
-6.845365559866686	160494337916928
-6.845002358784136	125765232361472
-6.844639157701586	121453085196288
-6.8442759566190325	142266496712704
-6.843912755536483	142257906778112
-6.843549554453933	73581379715072
-6.8431863533713795	-64811056496640
-6.84282315228883	-212892938928128
-6.84245995120628	-287410621513728
-6.842096750123726	-243842473263104
-6.841733549041177	-110320529965056
-6.841370347958627	35235911696384
-6.841007146876073	124614181126144
-6.8406439457935235	144027433304064
-6.840280744710974	128651450384384
-6.83991754362842	118206089920512
-6.8395543425458705	118704306126848
-6.839191141463321	104737072480256
-6.838827940380767	54924041781248
-6.838464739298217	-18408229830656
-6.838101538215664	-75058848464896
-6.837738337133114	-81217831567360
-6.837375136050564	-37117107372032
-6.837011934968011	28149215657984
-6.836648733885461	86311662780416
-6.836285532802911	131984345006080
-6.835922331720358	175226075742208
-6.835559130637808	215289530679296
-6.835195929555258	226920302116864
-6.834832728472705	178301272326144
-6.834469527390155	66151086292992
-6.834106326307605	-66778151518208
-6.833743125225052	-153811368804352
-6.833379924142502	-151577985810432
-6.833016723059952	-74466142978048
-6.832653521977399	13529146982400
-6.832290320894849	43989055045632
-6.831927119812299	-8538394984448
-6.831563918729746	-111591840284672
-6.831200717647196	-200119706189824
-6.830837516564646	-219687577190400
-6.830474315482093	-156654637154304
-6.830111114399543	-39822936768512
-6.829747913316993	79972291051520
-6.8293847122344395	154696132067328
-6.82902151115189	156104881340416
-6.82865831006934	83030307766272
-6.8282951089867865	-38689065402368
-6.827931907904237	-163990441295872
-6.827568706821687	-245835338088448
-6.827205505739133	-257612138414080
-6.826842304656584	-208022446014464
-6.826479103574034	-135746736357376
-6.82611590249148	-83915071029248
-6.8257527014089305	-71485435674624
-6.825389500326381	-83184926588928
-6.825026299243827	-85933705658368
-6.8246630981612775	-57930518888448
-6.824299897078728	-5806795784192
-6.823936695996174	43843026157568
-6.823573494913624	69544110456832
-6.823210293831071	73203422593024
-6.822847092748521	75273596829696
-6.822483891665971	92582315032576
-6.822120690583418	120362163503104
-6.821757489500868	135678016880640
-6.821394288418318	119606249259008
-6.821031087335765	77893526880256
-6.820667886253215	40888088657920
-6.820304685170665	41824391528448
-6.819941484088112	90675349553152
-6.819578283005562	165047003250688
-6.819215081923012	225571682385920
-6.818851880840459	244246200188928
-6.818488679757909	223939594813440
-6.818125478675359	194373039947776
-6.817762277592806	187174674759680
-6.817399076510256	209139137511424
-6.817035875427706	235149459456000
-6.816672674345153	228140072828928
-6.816309473262603	171781511970816
-6.815946272180053	88983132438528
-6.8155830710975	27616639713280
-6.81521987001495	21809843929088
-6.8148566689324	60808146976768
-6.8144934678498466	94807108091904
-6.814130266767297	77592879169536
-6.813767065684747	9878424780800
-6.8134038646021935	-57543971831808
-6.813040663519644	-68736656605184
-6.812677462437094	-16844861734912
-6.81231426135454	44367012167680
-6.811951060271991	48378511622144
-6.811587859189441	-17789754540032
-6.811224658106887	-92487825752064
-6.8108614570243375	-90821378441216
-6.810498255941788	13065290514432
-6.810135054859234	148829206740992
-6.8097718537766845	199166223450112
-6.809408652694135	98638218919936
-6.809045451611581	-103019085561856
-6.808682250529031	-271596551929856
-6.808319049446482	-290502997966848
-6.807955848363928	-149404732358656
-6.807592647281378	52656299048960
-6.807229446198825	187887639330816
-6.806866245116275	193539816292352
-6.806503044033725	105664785416192
-6.806139842951172	16612933500928
-6.805776641868622	2216203124736
-6.805413440786072	78065325572096
-6.805050239703519	206553567199232
-6.804687038620969	331769043746816
-6.804323837538419	407772785016832
-6.803960636455866	407832914558976
-6.803597435373316	326039557373952
-6.803234234290766	181771605901312
-6.802871033208213	21191368638464
-6.802507832125663	-98157182582784
-6.802144631043113	-138418206015488
-6.80178142996056	-105664785416192
-6.80141822887801	-44925357916160
-6.80105502779546	-6631429505024
-6.800691826712907	-12077448036352
-6.800328625630357	-46024869543936
-6.799965424547807	-79302276153344
-6.799602223465254	-97152160235520
-6.799239022382704	-106944685670400
-6.798875821300154	-121212567027712
-6.7985126202176005	-137164075565056
-6.798149419135051	-134423886430208
-6.797786218052501	-94034013978624
-6.797423016969947	-20066087206912
-6.797059815887398	56942676410368
-6.796696614804848	98621039050752
-6.796333413722294	84971632984064
-6.7959702126397445	28381143891968
-6.795607011557195	-33741263077376
-6.795243810474641	-62302795595776
-6.7948806093920915	-40518721470464
-6.794517408309542	15771119910912
-6.794154207226988	68040871903232
-6.793791006144438	79757542686720
-6.793427805061889	41034117545984
-6.793064603979335	-23630910062592
-6.792701402896785	-71279277244416
-6.792338201814232	-69870527971328
-6.791975000731682	-19731079757824
-6.791611799649132	49297634623488
-6.791248598566579	102065602822144
-6.790885397484029	123463129890816
-6.790522196401479	124614181126144
-6.790158995318926	126959233269760
-6.789795794236376	140127602999296
-6.789432593153826	153390462009344
-6.789069392071273	146484154597376
-6.788706190988723	109014859907072
-6.788342989906173	51874615001088
-6.78797978882362	2388001816576
-6.78761658774107	-12266426597376
-6.78725338665852	17884243820544
-6.786890185575967	78116865179648
-6.786526984493417	135660837011456
-6.786163783410867	158922379886592
-6.785800582328314	139904264699904
-6.785437381245764	104539503984640
-6.785074180163214	98629628985344
-6.784710979080661	153390462009344
-6.784347777998111	254528351895552
-6.783984576915561	342961728520192
-6.7836213758330075	353939664928768
-6.783258174750458	267232865157120
-6.782894973667908	126203319025664
-6.7825317725853544	5617817223168
-6.782168571502805	-47270410059776
-6.781805370420255	-48198122995712
-6.781442169337701	-56349970923520
-6.7810789682551516	-117063628619776
-6.780715767172602	-218132799029248
-6.780352566090048	-298156629688320
-6.7799893650074985	-297692773220352
-6.779626163924949	-206544977264640
-6.779262962842395	-67602785239040
-6.778899761759845	60266981097472
-6.778536560677296	143202799583232
-6.778173359594742	182965606809600
-6.777810158512192	197001559932928
-6.7774469574296425	194647917854720
-6.777083756347089	172906793402368
-6.776720555264539	129527623712768
-6.776357354181986	74148315398144
