x	y
-6.681611870532361	5841155522560
-6.681248669449829	-116616952020992
-6.680885468367293	-181007101722624
-6.680522267284761	-288965399674880
-6.680159066202226	-493612001394688
-6.679795865119694	-652285273178112
-6.679432664037158	-502820411277312
-6.679069462954622	72567767433216
-6.67870626187209	860092970827776
-6.678343060789555	1427234812329984
-6.677979859707023	1469909607383040
-6.677616658624487	1074222860337152
-6.677253457541955	634212050796544
-6.676890256459419	494230476685312
-6.676527055376887	659844415619072
-6.6761638542943516	849991207747584
-6.675800653211816	820029515890688
-6.675437452129284	615314194694144
-6.675074251046748	498216206336000
-6.674711049964216	632837661261824
-6.6743478488816805	870469611814912
-6.6739846477991485	866346443210752
-6.673621446716613	419944722333696
-6.673258245634081	-305939110428672
-6.672895044551545	-906409898147840
-6.6725318434690095	-1074910055104512
-6.672168642386477	-834185728098304
-6.671805441303942	-457602995585024
-6.67144224022141	-191933498523648
-6.671079039138874	-71055938945024
-6.670715838056342	24876450578432
-6.670352636973806	177502408409088
-6.669989435891274	337481350250496
-6.669626234808739	416714906927104
-6.669263033726203	428191059542016
-6.668899832643671	488389321162752
-6.668536631561135	670702092943360
-6.668173430478603	884419665592320
-6.667810229396068	938914210643968
-6.667447028313536	742032909795328
-6.667083827231	420219600240640
-6.666720626148468	214679645323264
-6.666357425065932	246565482528768
-6.665994223983397	391426139488256
-6.665631022900865	400565829894144
-6.665267821818329	152969555214336
-6.664904620735797	-213786292125696
-6.664541419653261	-425373560995840
-6.664178218570729	-319408127868928
-6.663815017488194	22883585753088
-6.6634518164056615	379606389489664
-6.663088615323126	602669810974720
-6.66272541424059	723341212123136
-6.662362213158058	856382119084032
-6.661999012075523	1027150018772992
-6.6616358109929905	1113186803646464
-6.661272609910455	960423406862336
-6.660909408827923	550786606039040
-6.660546207745387	50165218017280
-6.660183006662855	-305389354614784
-6.6598198055803195	-373078039199744
-6.659456604497784	-177090091548672
-6.659093403415252	142249316843520
-6.658730202332716	425236122042368
-6.658367001250184	554291299352576
-6.6580038001676485	473958231048192
-6.657640599085116	208288733986816
-6.657277398002581	-117991341555712
-6.656914196920049	-309787401125888
-6.656550995837513	-215023242706944
-6.6561877947549775	139981574111232
-6.655824593672445	522611620577280
-6.65546139258991	638816255737856
-6.655098191507378	359883899666432
-6.654734990424842	-155099858993152
-6.65437178934231	-561025808072704
-6.654008588259774	-578961591500800
-6.653645387177242	-196056667127808
-6.653282186094707	346758479609856
-6.652918985012171	750691563864064
-6.652555783929639	862360713560064
-6.652192582847103	727326941773824
